3.267947	-7.236809	1.296444	0.068706	0.143060	0.948665
0.719352	1.093613	1.583695	-0.506887	-0.058200	-2.762207
0.070236	0.331872	1.498166	-0.185071	0.909027	4.597495
1.744593	-4.532918	1.178396	0.475965	-0.897350	-6.210051
-1.833893	8.775967	1.609641	-0.707673	0.508100	2.574929
